name,address,Is Early Voting,Precincts (Or Locality-wide),Is Drop Off,lon,lat,V11
BEN SALEM SCHOOL HOUSE,"14 BEN SALEM LN BUENA VISTA, VA 24416-4648",False,102 - BEN SALEM - 0000,False,-79.38213,37.74079,
EFFINGER FIRE HOUSE,"2824 COLLIERSTOWN RD LEXINGTON, VA 24450",False,104 - EFFINGER - 0000,False,-79.54968,37.76182,
EFFINGER FIRE HOUSE,"2824 COLLIERSTOWN RD LEXINGTON, VA 24450-6811",False,201 - COLLIERSTOWN - 0000,False,-79.54968,37.76182,
FAIRFIELD RESCUE SQUAD BLDG,"5885 N LEE HWY FAIRFIELD, VA 24435",False,504 - ROCKBRIDGE - 0000,False,-79.27925,37.88463,
FAITH MOUNTAIN BAPTIST CHURCH,"270 VALLEY PIKE LEXINGTON, VA 24450-3313",False,502 - MEADOWVIEW - 0000,False,-79.40713,37.80972,
FALLING SPG PRESBYTERIAN CH,"5705 S LEE HWY NATURAL BRIDGE, VA 24578",False,303 - FALLING SPRING - 0000,False,-79.53027,37.64575,
GLASGOW LIBRARY,"1108 BLUE RIDGE ROAD GLASGOW, VA 24555-2161",False,"301 - MAURY RIVER - 0000, 301 - MAURY RIVER - 0001",False,-79.45089,37.63478,
GOSHEN FIRE HOUSE,"9696 MAURY RIVER RD GOSHEN, VA 24439",False,"501 - GOSHEN - 0000, 501 - GOSHEN - 1120",False,-79.49759,37.98242,
KELLY HALL NERIAH BAPT CHURCH,"1891 OLD BUENA VISTA RD BUENA VISTA, VA 24416-4310",False,402 - MOUNTAIN VIEW - 0000,False,-79.36457,37.78746,
KERRS CREEK FIRE HOUSE,"2880 W MIDLAND TRL LEXINGTON, VA 24450",False,202 - HIGHLAND BELLE - 0000,False,-79.49214,37.85208,
LEXINGTON BAPTIST CHURCH,"75 OLD FARM RD LEXINGTON, VA 24450-5748",False,101 - AIRPORT - 0000,False,-79.4372,37.77149,
Life Chapel,"70 HINES LN LEXINGTON, VA 24450",False,203 - VO-TECH - 0000,False,-79.42386,37.80231,
NATURAL BRIDGE CHRISTIAN FELLOWSHIP CHURCH,"21 GILMORES MILL RD NATURAL BRIDGE STATION , VA 24579",False,302 - NATURAL BRIDGE - 0000,False,-79.50758,37.62244,
NATURAL BRIDGE FIREHOUSE,"5705 S LEE HWY NATURAL BRIDGE, VA 24578-3545",False,103 - PLANK ROAD - 0000,False,-79.53027,37.64575,
ROCKBRIDGE BATHS FIREHOUSE,"5024 MAURY RIVER RD ROCKBRIDGE BATHS, VA 24473-2432",False,503 - ROCKBRIDGE BATHS - 0000,False,-79.41513,37.9053,
Rockbridge County Registrar Office,150 S. MAIN STREET LEXINGTON VA 24450,True,Locality wide location,False,-79.4438,37.78284,
SOUTH RIVER VOL FIRE DEPT,"5842 N LEE HWY FAIRFIELD, VA 24435-2517",False,401 - FAIRFIELD - 0000,False,-79.27987,37.88289,
VESUVIUS COMMUNITY HALL,"53 TYE PINE AVE VESUVIUS, VA 24483-2318",False,403 - VESUVIUS - 0000,False,-79.19574,37.9064,
Rockbridge County Registrar Office,150 S MAIN ST LEXINGTON VA 24450,True,Locality wide location,False,-79.4438,37.78284,
