name,address,Is Early Voting,Precincts (Or Locality-wide),Is Drop Off,lon,lat,V11
BELFAST-ROSEDALE VOL FIRE DEPT AUX BLDG,"22294 U. S. HIGHWAY 19 CEDAR BLUFF, VA 24609",False,602 - ELK GARDEN - 0000,False,-81.86804,36.97878,
CASTLEWOOD HIGH SCHOOL,"304 BLUE DEVIL CIR CASTLEWOOD, VA 24224-5622",False,103 - SOUTH CASTLEWOOD - 0000,False,-82.29558,36.87138,
CASTLEWOOD HIGH SCHOOL,"304 BLUE DEVIL CIR CASTLEWOOD, VA 24224-5622",False,"201 - NORTH CASTLEWOOD - 0000, 201 - NORTH CASTLEWOOD - 2160",False,-82.29558,36.87138,
COPPER CREEK ELEMENTARY SCHOOL,"15992 US HIGHWAY 58 CASTLEWOOD, VA 24224",False,102 - COPPER CREEK - 0000,False,-82.30901,36.9021,
Cleveland Community Center,"6 MINOR STREET CLEVELAND, VA 24225",False,"304 - CLEVELAND - 0530, 304 - CLEVELAND - 0000",False,-82.15786,36.94064,
DANTE COMMUNITY CENTER,"142 LOWER BEARWALLOW ROAD DANTE, VA 24237",False,202 - DANTE - 0000,False,-82.29528,36.97706,
DRILL COMMUNITY CENTER,"6746 DRILL RD HONAKER, VA 24260",False,401 - DRILL - 0000,False,-81.99781,37.09555,
FINNEY COMMUNITY CENTER,"1374 FINNEY RD HONAKER, VA 24260",False,301 - COOKS MILL - 0000,False,-82.05341,36.99373,
GLADE HOLLOW BALL PARK,"327 RIVER MOUNTAIN ROAD LEBANON, VA 24266",False,302 - DAUGHERTY - 0000,False,-82.09719,36.91239,
HONAKER HIGH SCHOOL,"1795 THOMPSON CREEK RD HONAKER, VA 24260-2523",False,"403 - HONAKER - 0000, 403 - HONAKER - 1280",False,-81.97828,37.01707,
Honaker Elementary School,"50 HONAKER ELEMENTARY ROAD HONAKER, VA 24260",False,"303 - NEW GARDEN - 303-HSE4, 303 - NEW GARDEN - 0000",False,-81.94641,37.01924,
LEBANON ELEMENTARY SCHOOL,"56 GEORGE BEN WHITED DR LEBANON, VA 24266",False,"501 - WEST LEBANON - 1430, 501 - WEST LEBANON - 0000",False,-82.08403,36.90005,
OAK GROVE COMMUNITY CENTER,"10244 MOCCASIN VALLEY RD LEBANON, VA 24266",False,101 - MOCCASIN - 0000,False,-82.20819,36.79969,
RUSSELL COUNTY CAREER & TECH CENTER,"304 CAREER TECH RD LEBANON, VA 24266",False,"601 -  EAST LEBANON - 1430, 601 -  EAST LEBANON - 0000",False,-82.05655,36.9013,
Russell County Registrar Office,96 RUSSELL STREET LEBANON VA 24266,True,Locality wide location,False,-82.07878,36.90201,
SWORDS CREEK ELEMENTARY SCHOOL,"3867 SWORDS CREEK RD SWORDS CREEK, VA 24649",False,402 - SWORDS CREEK - 0000,False,-81.922,37.04043,
Russell County Registrar Office,96 RUSSELL ST LEBANON VA 24266,True,Locality wide location,False,-82.07878,36.90201,
