name,address,Is Early Voting,Precincts (Or Locality-wide),Is Drop Off,lon,lat,V11
ALBERTA FIRE HOUSE,"54 MAIN STREET ALBERTA, VA 23821",False,301 - ALBERTA - 0000,False,-77.88777,36.85487,
ALBERTA FIRE HOUSE,"54 MAIN STREET ALBERTA, VA 23821",False,402 - KING'S STORE - 0000,False,-77.88777,36.85487,
BRODNAX FIRE HOUSE,"724 PINEY POND ROAD BRODNAX, VA 23920",False,"101 - BRODNAX - 0001, 101 - BRODNAX - 0000",False,-78.02904,36.70659,
BRODNAX FIRE HOUSE,"724 PINEY POND ROAD BRODNAX, VA 23920",False,304 - SEYMOUR - 0000,False,-78.02904,36.70659,
BRUNSWICK SENIOR TECH CENTER,"92 SCHOOL DAYS DRIVE LAWRENCEVILLE, VA 23868",False,202 - EDGERTON - 0000,False,-77.82681,36.76789,
Brunswick County Registrar Office,101 TOBACCO ST. # 103 LAWRENCEVILLE VA 23868,True,Locality wide location,False,-77.84635,36.75934,
FIRE HOUSE AT EBONY,"497 ROBINSON FERRY ROAD EBONY, VA 23845",False,"103 - TILLMAN - 0001, 103 - TILLMAN - 0000",False,-77.99108,36.58193,
MEHERRIN-POWELLTON ELEM SCHOOL,"11555 DRY BREAD RD LAWRENCEVILLE, VA 23868-4214",False,203 - FITZHUGH - 0000,False,-77.79679,36.66919,
NEW HOPE COMMUNITY CENTER,"742 NEW HOPE RD ALBERTA, VA 23821-2624",False,302 - DANIELTOWN - 0000,False,-77.95746,36.90441,
RED OAK ELEMENTARY SCHOOL,"4081 FLAT ROCK RD. ALBERTA, VA 23821",False,303 - ELMORE - 0000,False,-77.87858,36.90686,
SOUTH BRUNSWICK COMMUNITY CENTER,"7283 DRY BREAD RD LAWRENCEVILLE, VA 23868",False,102 - ROCK STORE - 0000,False,-77.85819,36.64785,
STURGEON ELEMENTARY SCHOOL,"1718 FARMERS FIELD ROAD DOLPHIN, VA 23843",False,401 - STURGEON - 0000,False,-77.77116,36.80951,
TRIPLET FIRE HOUSE,"3548 TRIPLET RD LAWRENCEVILLE, VA 23868-4312",False,201 - DROMGOOLE - 0000,False,-77.76562,36.60774,
Totaro Elementary School,"19350 CHRISTANNA HWY LAWRENCEVILLE, VA 23868",False,"501 - TOTARO - 0000, 501 - TOTARO - 0001, 501 - TOTARO - 0003",False,-77.87327,36.77814,
Brunswick County Registrar Office,100 TOBACCO ST #103 LAWRENCEVILLE VA 23868,True,Locality wide location,False,-77.84635,36.75934,
