name,address,Is Early Voting,Precincts (Or Locality-wide),Is Drop Off,lon,lat,V11
BROWNTOWN BAPTIST CHURCH FELLOWSHIP HALL,"12 BROWNTOWN RD BROWNTOWN, VA 22610-2620",False,504 - BROWNTOWN - 0000,False,-78.23326,38.81121,
FRONT ROYAL FIRE DEPARTMENT,"221 N COMMERCE AVE FRONT ROYAL, VA 22630-4420",False,"402 - TOWN - WEST SHENANDOAH - 1040D, 402 - TOWN - WEST SHENANDOAH - 0000",False,-78.19051,38.92257,
FRONT ROYAL- WARREN CO. AIRPORT TERMINAL,"229 STOKES AIRPORT RD FRONT ROYAL, VA 22630",False,102 - OTTERBURN - 0000,False,-78.25229,38.91801,
LINDEN FIRE DEPARTMENT,"4561 JOHN MARSHALL HWY LINDEN, VA 22642-6500",False,202 - LINDEN - 0000,False,-78.10357,38.91405,
NORTH WARREN FIRE DEPARTMENT,"266 ROCKLAND CT FRONT ROYAL, VA 22630",False,302 - RIVERTON - 0000,False,-78.18269,38.97918,
OLD WARREN COUNTY MIDDLE SCHOOL,"500 W 15TH ST FRONT ROYAL, VA 22630-2800",False,301 - NORTH RIVER - 0000,False,-78.2039,38.93552,
R E SANTMYERS YOUTH CENTER,"201 E 8TH ST FRONT ROYAL, VA 22630-3451",False,401 - EAST SHENANDOAH - 0000,False,-78.19131,38.92882,
SKYLINE HIGH SCHOOL,"151 SKYLINE VISTA DR FRONT ROYAL, VA 22630-2150",False,"501 - SOUTH RIVER - 0001, 501 - SOUTH RIVER - 1040E, 501 - SOUTH RIVER - 0000",False,-78.20751,38.90717,
SOUTH WARREN FIRE DEPARTMENT,"3330 STONEWALL JACKSON HWY BENTONVILLE, VA 22610-2014",False,502 - BENTONVILLE - 0000,False,-78.30558,38.83682,
WARREN CO GOVERNMENT CENTER,"220 NORTH COMMERCE AVE FRONT ROYAL, VA 22630",False,"101 - FORK TOWN - 0001, 101 - FORK TOWN - 0000",False,-78.19216,38.92229,
WARREN COUNTY HIGH SCHOOL,"155 WESTMINSTER DR FRONT ROYAL, VA 22630-3907",False,"201 - HAPPY CREEK - 1040B, 201 - HAPPY CREEK - 0000",False,-78.16802,38.91652,
Warren County Registrar Office,465 W. 15TH ST. STE 800 FRONT ROYAL VA 22630,True,Locality wide location,False,-78.20402,38.93686,
Warren County Registrar Office,465 W 15TH ST STE 800 FRONT ROYAL VA 22630,True,Locality wide location,False,-78.20402,38.93686,
