name,address,Is Early Voting,Precincts (Or Locality-wide),Is Drop Off,lon,lat,V11
BARBOURSVILLE FIRE HOUSE,"5251 SPOTSWOOD TRL BARBOURSVILLE, VA 22923-9003",False,101 - ONE WEST - 0000,False,-78.28508,38.17532,
GORDONSVILLE FIRE HOUSE,"301 EAST BAKER ST. GORDONSVILLE, VA 22942",False,"102 - ONE EAST - 0001, 102 - ONE EAST - 0000",False,-78.1861,38.1391,
LAKE OF THE WOODS CLUBHOUSE,"102 LAKEVIEW PKWY LOCUST GROVE, VA 22508",False,501 - FIVE SOUTH - 0000,False,-77.7489,38.34765,
LAKE OF THE WOODS COMMUNITY CENTER,"110 SWEETBRIAR PARK RD. LOCUST GROVE, VA 22508",False,502 - FIVE NORTH - 0000,False,-77.77201,38.34335,
LIGHTFOOT ELEMENTARY SCHOOL,"11360 ZACHARY TAYLOR HWY UNIONVILLE, VA 22567",False,201 - TWO WEST - 0000,False,-77.95336,38.24605,
LOCUST GROVE MIDDLE SCHOOL,"6368 FLAT RUN RD. LOCUST GROVE, VA 22508",False,402 - FOUR EAST - 0000,False,-77.77983,38.31329,
LOCUST GROVE PRIMARY SCHOOL,"31230 CONSTITUTION HWY LOCUST GROVE, VA 22508",False,401 - FOUR WEST - 0000,False,-77.82939,38.29931,
MINE RUN FIRE DEPARTMENT,"31077 OLD PLANK RD LOCUST GROVE, VA 22508",False,202 - TWO EAST - 0000,False,-77.83561,38.25877,
Orange County Registrar Office,146 MADISON ROAD STE 204 ORANGE VA 22960,True,Locality wide location,False,-78.11225,38.24658,
PROSPECT HEIGHTS MIDDLE SCHOOL,"202 DAILEY DRIVE ORANGE, VA 22960",False,"301 - THREE WEST - 0001, 301 - THREE WEST - 0000",False,-78.12035,38.23937,
UNIONVILLE ELEMENTARY SCHOOL,"10285 ZACHARY TAYLOR HWY UNIONVILLE, VA 22567",False,302 - THREE EAST - 0000,False,-77.95509,38.26199,
Orange County Registrar Office,146 MADISON ROAD SUITE 204 ORANGE VA 22960,True,Locality wide location,False,-78.11225,38.24658,
